transaction_id,transaction_date,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,cashier_id
TXN-000333,2024-05-21,155,5350,1014,4,282.93,25,Debit Card,EMP-021
TXN-000334,2024-12-09,114,5145,1237,4,38.19,10,Cash,EMP-079
TXN-000335,2024-08-20,135,,1012,2,113.76,0,Credit Card,EMP-063
TXN-000336,2024-09-20,138,5227,1030,5,456.52,15,Mobile Pay,EMP-026
TXN-000337,2024-12-12,115,5166,1230,1,306.12,5,Mobile Pay,EMP-026
TXN-000338,2024-07-11,104,5248,1229,4,391.94,0,Debit Card,EMP-079
TXN-000339,2024-08-20,147,,1046,2,245.59,15,Cash,EMP-026
TXN-000340,2024-06-20,109,5143,1033,1,137.65,25,Mobile Pay,EMP-054
TXN-000341,2024-03-28,111,5309,1195,5,419.02,0,Gift Card,EMP-071
TXN-000342,2024-04-27,114,5441,1023,5,445.36,25,Mobile Pay,EMP-036
TXN-000343,2024-01-08,121,5126,1187,4,508.47,5,Gift Card,EMP-020
TXN-000344,2024-10-20,131,5020,1230,5,207.22,0,Mobile Pay,EMP-068
TXN-000345,2024-07-20,129,5050,1123,4,938.76,5,Credit Card,EMP-072
TXN-000346,2024-01-07,123,5067,1178,3,703.39,5,Credit Card,EMP-003
TXN-000347,2024-09-02,137,5439,1172,5,324.02,0,Mobile Pay,EMP-060
TXN-000348,2024-03-11,124,5446,1224,4,376.77,0,Credit Card,EMP-050
TXN-000349,2024-12-19,118,5385,1086,5,75.45,5,Credit Card,EMP-080
TXN-000350,2024-06-20,144,5465,1189,3,960.14,0,Credit Card,EMP-050
TXN-000351,2024-07-06,142,5089,1120,5,315.39,0,Gift Card,EMP-027
TXN-000352,2024-03-11,131,5332,1252,5,869.96,5,Debit Card,EMP-042
TXN-000353,2024-06-29,104,5141,1230,1,288.13,15,Cash,EMP-058
TXN-000354,2024-09-05,146,,1129,5,310.33,10,Mobile Pay,EMP-080
TXN-000355,2024-07-07,105,5481,1205,2,390.88,25,Credit Card,EMP-011
TXN-000356,2024-07-19,107,5039,1230,2,260.82,10,Credit Card,EMP-019
TXN-000357,2024-09-11,102,5321,1039,3,1247.13,20,Gift Card,EMP-017
TXN-000358,2024-08-30,119,5010,1089,2,145.52,0,Credit Card,EMP-030
TXN-000359,2024-09-23,142,5335,1166,3,659.81,25,Gift Card,EMP-068
TXN-000360,2024-10-07,151,5459,1114,3,276.29,0,Cash,EMP-030
TXN-000361,2024-09-04,110,5024,1096,3,567.62,10,Mobile Pay,EMP-022
TXN-000362,2024-11-12,112,5093,1237,2,44.52,0,Debit Card,EMP-015
TXN-000363,2024-01-22,112,5189,1082,2,115.48,0,Cash,EMP-045
TXN-000364,2024-03-16,120,5273,1096,1,386.56,0,Mobile Pay,EMP-064
TXN-000365,2024-03-15,148,5002,1243,5,62.31,15,Cash,EMP-061
TXN-000366,2024-05-28,143,5293,1249,2,1018.32,25,Cash,EMP-015
TXN-000367,2024-09-02,120,5059,1231,1,110.3,20,Gift Card,EMP-029
TXN-000368,2024-08-16,142,,1092,2,41.05,5,Cash,EMP-026
TXN-000369,2024-01-12,106,5343,1022,5,941.21,20,Debit Card,EMP-063
TXN-000370,2024-06-11,143,5465,1155,3,263.48,20,Debit Card,EMP-055
TXN-000371,2024-07-08,120,5179,1099,4,674.74,0,Debit Card,EMP-057
TXN-000372,2024-07-31,128,5372,1206,4,615.44,0,Gift Card,EMP-077
TXN-000373,2024-02-14,134,5444,1037,3,588.32,0,Gift Card,EMP-049
TXN-000374,2024-02-15,112,5212,1002,5,244.49,25,Gift Card,EMP-018
TXN-000375,2024-04-12,103,5251,1048,3,922.05,10,Mobile Pay,EMP-072
TXN-000376,2024-08-25,117,,1058,3,595.42,25,Credit Card,EMP-037
TXN-000377,2024-08-01,102,5125,1046,1,269.95,10,Mobile Pay,EMP-009
TXN-000378,2024-11-02,117,5223,1191,4,293.71,0,Cash,EMP-066
TXN-000379,2024-10-21,110,5029,1005,3,139.83,25,Debit Card,EMP-046
TXN-000380,2024-03-24,123,5466,1014,1,308.89,10,Cash,EMP-068
TXN-000381,2024-11-23,112,5321,1240,1,504.86,0,Gift Card,EMP-042
TXN-000382,2024-06-10,144,5138,1212,3,383.47,0,Gift Card,EMP-075
TXN-000383,2024-06-29,119,,1211,3,357.2,25,Mobile Pay,EMP-044
TXN-000384,2024-03-24,113,5425,1027,5,582.61,0,Mobile Pay,EMP-059
TXN-000385,2024-02-09,123,5245,1030,3,919.51,15,Debit Card,EMP-057
TXN-000386,2024-11-01,120,5363,1134,1,821.18,0,Debit Card,EMP-017
TXN-000387,2024-12-21,109,5107,1037,1,911.43,20,Credit Card,EMP-010
TXN-000388,2024-01-10,107,5100,1199,1,808.61,0,Mobile Pay,EMP-016
TXN-000389,2024-05-09,107,5386,1012,1,108.13,5,Gift Card,EMP-026
TXN-000390,2024-04-04,155,,1172,3,339.59,15,Cash,EMP-021
TXN-000391,2024-09-13,105,5291,1200,1,1012.17,0,Gift Card,EMP-028
TXN-000392,2024-04-08,101,5275,1247,1,408.75,5,Gift Card,EMP-061
TXN-000393,2024-07-06,107,5490,1179,2,755.45,15,Mobile Pay,EMP-055
TXN-000394,2024-04-19,121,,1132,1,410.74,25,Credit Card,EMP-067
TXN-000395,2024-03-10,147,5285,1127,1,159.83,0,Cash,EMP-064
TXN-000396,2024-02-29,144,5159,1099,4,616.82,5,Gift Card,EMP-053
TXN-000397,2024-05-28,154,5035,1253,4,798.47,15,Debit Card,EMP-002
TXN-000398,2024-12-11,143,5267,1126,1,1132.04,0,Debit Card,EMP-051
TXN-000399,2024-07-24,111,,1178,1,632.35,15,Debit Card,EMP-044
TXN-000400,2024-04-12,154,5119,1153,4,372.73,25,Cash,EMP-075
TXN-000401,2024-10-30,126,5482,1070,3,836.77,25,Gift Card,EMP-052
TXN-000402,2024-09-05,108,5055,1131,3,542.85,25,Mobile Pay,EMP-030
TXN-000403,2024-11-17,104,,1242,1,21.04,25,Credit Card,EMP-023
TXN-000404,2024-07-14,140,5318,1155,1,278.84,0,Gift Card,EMP-064
TXN-000405,2024-08-26,117,5258,1052,5,396.83,15,Gift Card,EMP-070
TXN-000406,2024-01-10,108,5450,1244,4,841.61,25,Cash,EMP-049
TXN-000407,2024-08-14,150,5337,1118,3,629.94,0,Mobile Pay,EMP-056
TXN-000408,2024-03-09,137,5056,1080,4,594.63,25,Mobile Pay,EMP-072
TXN-000409,2024-03-21,125,5302,1130,5,468.4,15,Cash,EMP-042
TXN-000410,2024-02-01,124,,1008,3,481.21,0,Cash,EMP-049
TXN-000411,2024-02-19,104,5179,1110,2,567.49,5,Debit Card,EMP-040
TXN-000412,2024-10-30,120,,1022,1,1231.74,15,Debit Card,EMP-003
TXN-000413,2024-10-02,137,5216,1084,5,548.23,20,Cash,EMP-003
TXN-000414,2024-12-22,137,5193,1121,4,994.23,15,Gift Card,EMP-013
TXN-000415,2024-09-07,133,5254,1026,3,780.25,0,Gift Card,EMP-039
TXN-000416,2024-07-05,151,5433,1249,1,697.14,5,Cash,EMP-034
TXN-000417,2024-01-25,140,5115,1077,1,119.94,0,Gift Card,EMP-044
TXN-000418,2024-05-19,114,5218,1018,3,617.62,0,Cash,EMP-065
TXN-000419,2024-06-02,126,5212,1111,3,703.71,25,Gift Card,EMP-024
TXN-000420,2024-01-10,132,5295,1161,2,841.79,25,Cash,EMP-069
TXN-000421,2024-11-10,147,5289,1219,1,608.97,5,Cash,EMP-060
TXN-000422,2024-03-16,155,5153,1062,4,646.6,20,Cash,EMP-009
TXN-000423,2024-11-20,142,5146,1053,2,1040.55,10,Gift Card,EMP-031
TXN-000424,2024-07-26,152,5125,1062,3,617.39,25,Mobile Pay,EMP-072
TXN-000425,2024-08-11,111,,1109,3,300.0,0,Credit Card,EMP-034
TXN-000426,2024-05-22,147,5021,1169,4,287.25,0,Credit Card,EMP-011
TXN-000427,2024-06-09,127,,1155,3,199.86,0,Mobile Pay,EMP-018
TXN-000428,2024-04-30,134,5061,1029,5,770.0,10,Mobile Pay,EMP-012
TXN-000429,2024-05-01,154,5168,1154,5,620.19,20,Debit Card,EMP-055
TXN-000430,2024-04-21,129,5140,1037,4,520.39,10,Gift Card,EMP-008
TXN-000431,2024-09-08,135,5162,1137,4,697.13,25,Debit Card,EMP-036
TXN-000432,2024-03-15,102,5157,1093,5,996.15,0,Credit Card,EMP-031
TXN-000433,2024-05-09,124,5358,1142,1,412.06,5,Mobile Pay,EMP-050
TXN-000434,2024-01-05,117,5469,1233,3,789.14,0,Debit Card,EMP-039
TXN-000435,2024-04-17,121,5323,1221,4,1326.4,0,Cash,EMP-011
TXN-000436,2024-09-08,146,5170,1121,4,1112.26,0,Debit Card,EMP-034
TXN-000437,2024-09-16,136,5416,1017,3,122.45,25,Credit Card,EMP-007
TXN-000438,2024-11-24,109,5328,1165,1,89.79,20,Debit Card,EMP-040
TXN-000439,2024-06-09,146,5264,1148,2,506.84,20,Cash,EMP-058
TXN-000440,2024-09-01,138,5351,1224,3,385.59,10,Debit Card,EMP-011
TXN-000441,2024-07-31,154,5483,1095,5,661.36,5,Credit Card,EMP-003
TXN-000442,2024-10-12,130,5045,1166,2,841.54,10,Debit Card,EMP-007
TXN-000443,2024-07-24,124,5045,1159,2,953.69,0,Credit Card,EMP-068
TXN-000444,2024-08-10,132,5344,1198,1,941.76,5,Debit Card,EMP-025
TXN-000445,2024-05-16,155,5220,1074,2,302.46,5,Cash,EMP-025
TXN-000446,2024-08-02,119,,1047,3,834.31,5,Gift Card,EMP-058
TXN-000447,2024-05-07,101,5043,1095,4,973.91,0,Cash,EMP-051
TXN-000448,2024-12-17,139,5376,1055,3,1047.33,0,Credit Card,EMP-072
TXN-000449,2024-01-31,123,5465,1014,5,328.69,0,Credit Card,EMP-033
TXN-000450,2024-09-15,124,5343,1159,2,911.94,0,Gift Card,EMP-023
TXN-000451,2024-05-13,130,5449,1044,2,632.49,0,Cash,EMP-068
TXN-000452,2024-08-09,132,5065,1037,3,623.72,15,Mobile Pay,EMP-037
TXN-000453,2024-05-14,121,5264,1157,4,310.67,0,Cash,EMP-063
TXN-000454,2024-03-18,129,5408,1143,1,507.43,5,Debit Card,EMP-007
TXN-000455,2024-04-27,130,5361,1047,4,545.14,0,Mobile Pay,EMP-006
TXN-000456,2024-08-14,132,5234,1092,1,89.52,0,Credit Card,EMP-045
TXN-000457,2024-02-17,148,5086,1053,5,1055.83,10,Gift Card,EMP-075
TXN-000458,2024-04-18,150,,1150,5,1322.31,0,Mobile Pay,EMP-010
TXN-000459,2024-05-06,122,,1197,1,425.25,10,Credit Card,EMP-051
TXN-000460,2024-07-10,121,,1152,2,1155.05,0,Credit Card,EMP-059
TXN-000461,2024-12-28,139,5137,1169,1,270.54,15,Credit Card,EMP-080
TXN-000462,2024-08-19,152,5464,1084,5,1256.86,0,Debit Card,EMP-007
TXN-000463,2024-11-25,105,,1073,5,307.08,20,Credit Card,EMP-052
TXN-000464,2024-05-10,106,5204,1046,1,211.28,5,Debit Card,EMP-050
TXN-000465,2024-07-25,108,5078,1073,3,407.59,25,Mobile Pay,EMP-040
TXN-000466,2024-12-16,124,5426,1155,5,165.32,5,Mobile Pay,EMP-058
TXN-000467,2024-07-17,149,5046,1122,4,139.85,15,Gift Card,EMP-024
TXN-000468,2024-08-10,122,,1162,4,924.25,5,Debit Card,EMP-064
TXN-000469,2024-09-26,130,,1162,4,1111.36,0,Mobile Pay,EMP-039
TXN-000470,2024-03-17,116,5430,1252,5,690.04,20,Cash,EMP-073
TXN-000471,2024-01-25,107,,1142,5,291.28,20,Mobile Pay,EMP-013
TXN-000472,2024-08-25,117,5181,1170,5,655.0,0,Gift Card,EMP-003
TXN-000473,2024-02-28,154,5093,1190,4,408.64,0,Credit Card,EMP-054
TXN-000474,2024-12-26,143,5387,1077,4,70.73,10,Cash,EMP-024
TXN-000475,2024-04-18,144,5132,1048,1,458.2,20,Gift Card,EMP-003
TXN-000476,2024-01-03,130,5244,1102,4,385.49,25,Cash,EMP-080
TXN-000477,2024-11-11,126,5345,1093,3,1184.09,0,Debit Card,EMP-018
TXN-000478,2024-01-08,113,,1049,1,620.8,5,Mobile Pay,EMP-019
TXN-000479,2024-11-28,135,5404,1062,2,872.37,0,Cash,EMP-060
TXN-000480,2024-03-16,110,,1122,4,162.79,25,Mobile Pay,EMP-003
TXN-000481,2024-08-18,154,5424,1150,4,722.29,0,Cash,EMP-002
TXN-000482,2024-02-22,155,5212,1162,4,1280.88,10,Credit Card,EMP-063
TXN-000483,2024-07-23,144,5478,1125,4,325.38,5,Credit Card,EMP-068
TXN-000484,2024-01-10,142,5137,1109,4,283.9,25,Credit Card,EMP-064
TXN-000485,2024-11-14,102,5223,1241,2,306.9,10,Debit Card,EMP-061
TXN-000486,2024-06-25,144,5465,1113,3,171.66,25,Debit Card,EMP-038
TXN-000487,2024-12-30,142,5344,1100,3,289.84,25,Debit Card,EMP-080
TXN-000488,2024-04-16,131,,1073,2,421.1,0,Debit Card,EMP-021
TXN-000489,2024-11-06,120,5252,1126,2,649.05,5,Gift Card,EMP-007
TXN-000490,2024-01-10,112,5081,1092,5,83.68,0,Credit Card,EMP-044
TXN-000491,2024-08-08,115,,1030,4,794.92,10,Cash,EMP-046
TXN-000492,2024-01-24,155,5077,1198,5,916.67,0,Credit Card,EMP-057
TXN-000493,2024-08-22,107,,1247,5,649.97,0,Gift Card,EMP-006
TXN-000494,2024-09-16,114,,1027,3,549.13,0,Cash,EMP-057
TXN-000495,2024-09-16,142,,1128,3,938.18,15,Debit Card,EMP-016
TXN-000496,2024-04-13,116,5003,1113,4,312.53,15,Cash,EMP-065
TXN-000497,2024-03-28,124,5212,1022,2,728.46,0,Gift Card,EMP-054
TXN-000498,2024-04-26,130,5209,1036,5,200.14,15,Credit Card,EMP-057
TXN-000499,2024-03-15,105,5483,1198,1,401.61,15,Cash,EMP-052
TXN-000500,2024-03-25,142,5338,1112,2,211.8,0,Gift Card,EMP-038
TXN-000501,2024-08-02,120,5447,1103,3,93.05,15,Credit Card,EMP-036
TXN-000502,2024-09-27,142,5228,1157,2,329.53,25,Cash,EMP-052
TXN-000503,2024-04-11,122,,1226,4,653.57,0,Gift Card,EMP-070
TXN-000504,2024-05-25,122,5266,1055,2,576.4,0,Credit Card,EMP-070
TXN-000505,2024-10-30,128,5371,1067,5,350.5,0,Credit Card,EMP-048
TXN-000506,2024-05-12,149,,1161,1,721.46,25,Cash,EMP-074
TXN-000507,2024-01-03,138,5381,1117,5,17.4,5,Cash,EMP-039
TXN-000508,2024-05-25,109,5344,1171,4,943.47,5,Credit Card,EMP-042
TXN-000509,2024-09-21,107,5232,1150,2,682.51,20,Mobile Pay,EMP-011
TXN-000510,2024-02-17,114,,1016,4,719.55,0,Cash,EMP-068
TXN-000511,2024-07-25,117,5446,1151,5,815.39,25,Mobile Pay,EMP-057
TXN-000512,2024-12-18,153,5213,1239,2,500.02,0,Gift Card,EMP-017
TXN-000513,2024-09-05,134,5262,1183,1,314.55,5,Mobile Pay,EMP-061
TXN-000514,2024-01-17,108,5471,1192,5,115.53,20,Credit Card,EMP-016
TXN-000515,2024-07-08,124,5060,1147,3,761.92,15,Cash,EMP-038
TXN-000516,2024-09-05,138,,1008,4,558.06,0,Cash,EMP-037
TXN-000517,2024-04-20,136,5062,1047,3,1152.92,0,Credit Card,EMP-054
TXN-000518,2024-09-03,151,5172,1147,4,777.94,25,Gift Card,EMP-017
TXN-000519,2024-03-11,129,5341,1130,2,844.94,15,Credit Card,EMP-080
TXN-000520,2024-12-06,122,5202,1160,5,624.85,0,Mobile Pay,EMP-036
TXN-000521,2024-11-26,141,5292,1023,3,632.96,0,Gift Card,EMP-011
TXN-000522,2024-04-08,137,5027,1245,5,1099.13,5,Mobile Pay,EMP-065
TXN-000523,2024-01-10,102,5492,1031,3,282.32,5,Debit Card,EMP-075
TXN-000524,2024-08-15,138,5205,1022,1,1150.93,25,Credit Card,EMP-044
TXN-000525,2024-08-11,125,5162,1047,3,839.28,0,Credit Card,EMP-013
TXN-000526,2024-10-04,106,5393,1044,2,514.47,10,Mobile Pay,EMP-022
TXN-000527,2024-01-31,104,5365,1158,3,490.75,20,Credit Card,EMP-041
TXN-000528,2024-03-13,153,5482,1106,1,1197.11,0,Debit Card,EMP-031
TXN-000529,2024-11-01,125,5258,1151,1,600.85,10,Credit Card,EMP-041
TXN-000530,2024-08-25,141,5208,1142,2,420.83,0,Cash,EMP-071
TXN-000531,2024-10-27,151,5333,1173,2,656.36,10,Gift Card,EMP-053
TXN-000532,2024-08-16,110,5400,1022,3,1181.67,0,Debit Card,EMP-069
TXN-000533,2024-08-04,153,5000,1247,4,680.09,10,Debit Card,EMP-001
TXN-000534,2024-01-31,154,5128,1239,4,491.96,15,Debit Card,EMP-075
TXN-000535,2024-09-18,105,5288,1073,3,220.93,0,Mobile Pay,EMP-016
TXN-000536,2024-03-12,114,5221,1186,5,492.89,15,Cash,EMP-034
TXN-000537,2024-12-28,122,5164,1116,2,273.18,25,Gift Card,EMP-043
TXN-000538,2024-01-09,139,5001,1234,4,695.38,0,Credit Card,EMP-023
TXN-000539,2024-07-30,126,5390,1143,5,521.53,0,Credit Card,EMP-069
TXN-000540,2024-01-16,108,5344,1229,3,662.0,20,Gift Card,EMP-046
TXN-000541,2024-07-17,108,5004,1046,4,350.87,15,Debit Card,EMP-057
TXN-000542,2024-01-05,146,5348,1057,3,970.5,5,Credit Card,EMP-079
TXN-000543,2024-11-16,124,5252,1078,1,379.29,10,Mobile Pay,EMP-078
TXN-000544,2024-04-17,108,5202,1002,3,196.01,25,Debit Card,EMP-071
TXN-000545,2024-04-09,137,5308,1169,2,331.64,0,Gift Card,EMP-017
TXN-000546,2024-02-03,134,5116,1033,3,182.47,5,Credit Card,EMP-069
TXN-000547,2024-11-10,128,5001,1065,1,804.16,15,Mobile Pay,EMP-053
TXN-000548,2024-05-20,134,5185,1032,1,493.54,5,Credit Card,EMP-036
TXN-000549,2024-08-03,113,,1137,3,746.78,0,Gift Card,EMP-004
TXN-000550,2024-04-25,116,5469,1251,2,880.27,0,Cash,EMP-040
TXN-000551,2024-02-02,128,,1161,1,793.84,15,Cash,EMP-032
TXN-000552,2024-02-25,153,5027,1122,3,135.34,5,Credit Card,EMP-077
TXN-000553,2024-11-13,108,5296,1113,1,273.27,0,Credit Card,EMP-049
TXN-000554,2024-06-09,109,,1228,1,672.38,25,Credit Card,EMP-039
TXN-000555,2024-11-08,104,,1161,5,674.97,0,Cash,EMP-049
TXN-000556,2024-07-24,139,5442,1025,5,778.25,0,Mobile Pay,EMP-050
TXN-000557,2024-08-25,122,5051,1204,1,661.03,25,Gift Card,EMP-043
TXN-000558,2024-10-27,146,,1050,1,537.49,5,Gift Card,EMP-017
TXN-000559,2024-11-22,140,5371,1131,4,529.88,0,Debit Card,EMP-018
TXN-000560,2024-01-23,142,5262,1016,3,523.63,10,Gift Card,EMP-070
TXN-000561,2024-03-15,124,5149,1038,1,766.46,0,Credit Card,EMP-031
TXN-000562,2024-09-16,123,5216,1210,2,384.6,5,Debit Card,EMP-009
TXN-000563,2024-06-23,139,5239,1049,3,1064.08,15,Gift Card,EMP-039
TXN-000564,2024-08-02,103,5404,1085,4,490.1,5,Credit Card,EMP-029
TXN-000565,2024-12-20,148,5246,1059,3,614.95,20,Debit Card,EMP-052
TXN-000566,2024-04-04,123,5037,1212,1,420.22,0,Debit Card,EMP-038
TXN-000567,2024-08-13,103,5184,1050,1,900.59,5,Debit Card,EMP-037
TXN-000568,2024-03-30,155,5173,1057,5,1068.42,5,Debit Card,EMP-026
TXN-000569,2024-01-12,154,5010,1046,2,351.74,20,Credit Card,EMP-044
TXN-000570,2024-04-17,143,5190,1079,2,549.6,20,Credit Card,EMP-016
TXN-000571,2024-03-14,135,5098,1226,4,1073.86,15,Cash,EMP-077
TXN-000572,2024-08-07,140,5390,1251,5,845.6,5,Gift Card,EMP-038
TXN-000573,2024-03-17,109,5143,1084,5,711.59,25,Debit Card,EMP-011
TXN-000574,2024-08-28,133,,1203,4,170.0,15,Mobile Pay,EMP-067
TXN-000575,2024-08-25,131,5355,1046,4,230.33,25,Cash,EMP-075
TXN-000576,2024-07-24,114,5018,1164,2,835.69,5,Mobile Pay,EMP-031
TXN-000577,2024-07-21,111,5292,1056,3,181.14,10,Gift Card,EMP-011
TXN-000578,2024-03-09,115,5180,1193,5,170.53,0,Mobile Pay,EMP-066
TXN-000579,2024-11-14,124,5209,1087,4,789.33,15,Cash,EMP-049
TXN-000580,2024-01-13,123,5038,1046,1,258.26,10,Gift Card,EMP-066
TXN-000581,2024-10-06,107,5116,1165,1,78.64,0,Cash,EMP-005
TXN-000582,2024-10-06,120,5128,1052,3,413.44,5,Gift Card,EMP-018
TXN-000583,2024-10-05,153,5144,1234,3,474.91,20,Mobile Pay,EMP-075
TXN-000584,2024-12-01,110,5389,1004,4,609.33,5,Debit Card,EMP-027
TXN-000585,2024-08-30,130,5387,1060,4,128.5,15,Credit Card,EMP-041
TXN-000586,2024-04-06,129,5107,1110,4,805.85,0,Cash,EMP-018
TXN-000587,2024-10-22,132,5004,1224,3,218.67,15,Debit Card,EMP-054
TXN-000588,2024-08-05,135,5353,1176,3,654.09,15,Gift Card,EMP-003
TXN-000589,2024-10-17,122,,1202,5,577.6,20,Mobile Pay,EMP-027
TXN-000590,2024-07-19,122,5055,1017,5,144.41,25,Cash,EMP-012
TXN-000591,2024-03-28,145,5423,1027,5,883.62,25,Credit Card,EMP-024
TXN-000592,2024-04-11,115,5105,1018,3,790.38,0,Mobile Pay,EMP-008
TXN-000593,2024-07-07,127,5465,1133,4,552.78,0,Credit Card,EMP-017
TXN-000594,2024-10-01,114,,1108,2,422.21,5,Cash,EMP-056
TXN-000595,2024-12-29,120,5480,1171,5,741.96,5,Gift Card,EMP-059
TXN-000596,2024-05-21,105,,1052,4,278.58,5,Gift Card,EMP-043
TXN-000597,2024-10-18,148,5020,1226,1,781.44,10,Mobile Pay,EMP-045
TXN-000598,2024-12-24,153,5313,1216,2,482.8,20,Debit Card,EMP-023
TXN-000599,2024-11-12,112,5337,1188,5,92.89,0,Mobile Pay,EMP-006
TXN-000600,2024-05-02,135,5321,1227,3,1109.36,0,Debit Card,EMP-064
TXN-000601,2024-07-29,149,5039,1196,1,222.25,15,Mobile Pay,EMP-058
TXN-000602,2024-03-25,102,,1065,1,521.66,25,Mobile Pay,EMP-044
TXN-000603,2024-07-23,117,,1220,1,646.75,0,Cash,EMP-060
TXN-000604,2024-09-05,146,5124,1119,4,358.66,0,Mobile Pay,EMP-036
TXN-000605,2024-03-23,119,5090,1044,1,813.38,20,Debit Card,EMP-010
TXN-000606,2024-12-09,123,5225,1196,2,123.54,5,Credit Card,EMP-069
TXN-000607,2024-04-20,134,5415,1114,1,334.94,20,Cash,EMP-057
TXN-000608,2024-01-27,113,5392,1154,2,527.73,15,Debit Card,EMP-026
TXN-000609,2024-02-16,153,5172,1005,2,100.65,0,Debit Card,EMP-013
TXN-000610,2024-12-06,133,,1043,1,210.75,15,Cash,EMP-072
TXN-000611,2024-11-16,128,5202,1049,1,1029.64,5,Debit Card,EMP-014
TXN-000612,2024-07-01,101,5161,1083,4,324.69,5,Mobile Pay,EMP-029
TXN-000613,2024-02-03,103,5188,1169,1,349.64,5,Mobile Pay,EMP-039
TXN-000614,2024-11-02,135,,1128,5,1106.17,0,Cash,EMP-013
TXN-000615,2024-11-03,150,5347,1084,2,1283.33,15,Debit Card,EMP-041
TXN-000616,2024-12-07,138,,1124,4,352.62,20,Gift Card,EMP-030
TXN-000617,2024-09-14,102,,1151,5,912.3,0,Cash,EMP-031
TXN-000618,2024-08-07,109,,1194,3,697.33,25,Cash,EMP-026
TXN-000619,2024-03-18,147,,1097,5,726.92,25,Cash,EMP-018
TXN-000620,2024-05-22,151,5266,1082,4,121.91,10,Credit Card,EMP-030
TXN-000621,2024-06-18,143,5464,1088,2,163.34,5,Gift Card,EMP-049
TXN-000622,2024-09-23,132,5033,1083,1,328.53,5,Credit Card,EMP-019
TXN-000623,2024-04-14,151,5425,1033,2,149.4,5,Gift Card,EMP-011
TXN-000624,2024-08-06,116,5101,1186,4,456.86,0,Gift Card,EMP-032
TXN-000625,2024-06-04,118,5103,1074,4,266.07,0,Cash,EMP-051
TXN-000626,2024-07-12,148,5312,1043,4,172.36,0,Mobile Pay,EMP-003
TXN-000627,2024-07-14,120,5471,1110,5,852.91,0,Gift Card,EMP-023
TXN-000628,2024-05-11,136,5192,1098,5,297.45,25,Credit Card,EMP-043
TXN-000629,2024-03-10,101,5097,1184,1,805.5,15,Mobile Pay,EMP-052
TXN-000630,2024-07-31,132,5196,1241,3,248.1,0,Mobile Pay,EMP-005
TXN-000631,2024-03-04,128,5390,1099,3,1037.78,15,Gift Card,EMP-063
TXN-000632,2024-11-21,125,,1177,4,380.35,5,Debit Card,EMP-062
TXN-000633,2024-01-18,102,5346,1236,2,192.23,10,Gift Card,EMP-059
TXN-000634,2024-12-14,143,5487,1038,2,621.26,0,Credit Card,EMP-012
TXN-000635,2024-11-25,106,5300,1183,5,443.01,5,Mobile Pay,EMP-022
TXN-000636,2024-08-06,143,5272,1065,4,810.81,10,Mobile Pay,EMP-012
TXN-000637,2024-02-25,110,5416,1163,3,979.57,5,Mobile Pay,EMP-040
TXN-000638,2024-01-04,105,5049,1253,4,438.08,20,Cash,EMP-056
TXN-000639,2024-03-28,132,5101,1046,2,242.64,0,Mobile Pay,EMP-073
TXN-000640,2024-04-18,149,5414,1048,2,533.69,10,Mobile Pay,EMP-057
TXN-000641,2024-11-16,106,5085,1234,3,660.86,0,Mobile Pay,EMP-016
TXN-000642,2024-05-21,132,5244,1017,1,121.28,0,Credit Card,EMP-035
TXN-000643,2024-01-04,114,5049,1171,5,811.94,0,Mobile Pay,EMP-078
TXN-000644,2024-09-23,131,5248,1253,3,854.45,20,Cash,EMP-048
TXN-000645,2024-12-15,124,5122,1228,4,448.33,20,Gift Card,EMP-008
TXN-000646,2024-07-01,130,,1224,4,274.21,0,Credit Card,EMP-078
TXN-000647,2024-03-03,153,5384,1223,2,416.57,15,Mobile Pay,EMP-080
TXN-000648,2024-12-17,113,5338,1169,1,362.56,15,Credit Card,EMP-047
TXN-000649,2024-01-24,115,5227,1249,5,932.05,25,Mobile Pay,EMP-079
TXN-000650,2024-02-11,131,5476,1090,1,281.51,20,Cash,EMP-078
TXN-000651,2024-04-09,151,5292,1183,5,226.55,0,Debit Card,EMP-064
TXN-000652,2024-02-14,130,5447,1078,2,385.44,25,Credit Card,EMP-062
TXN-000653,2024-12-05,143,5385,1139,1,98.64,0,Mobile Pay,EMP-004
TXN-000654,2024-03-23,118,5392,1238,2,315.27,10,Mobile Pay,EMP-016
TXN-000655,2024-12-06,106,5251,1035,3,574.59,5,Gift Card,EMP-077
TXN-000656,2024-02-03,148,5380,1165,4,106.63,20,Debit Card,EMP-029
TXN-000657,2024-05-12,122,,1030,5,592.77,5,Credit Card,EMP-074
TXN-000658,2024-07-07,148,5295,1033,1,299.43,10,Credit Card,EMP-076
TXN-000659,2024-10-01,150,5163,1049,3,1207.01,0,Gift Card,EMP-078
TXN-000660,2024-10-29,155,,1057,4,532.3,15,Debit Card,EMP-038
TXN-000661,2024-04-22,119,,1128,2,902.93,0,Gift Card,EMP-041
TXN-000662,2024-06-07,155,,1129,5,430.9,25,Debit Card,EMP-064
TXN-000663,2024-05-29,152,,1181,3,842.84,0,Debit Card,EMP-029
TXN-000664,2024-12-24,155,5091,1189,4,431.9,20,Cash,EMP-021
TXN-000665,2024-01-12,123,5242,1141,4,559.14,20,Credit Card,EMP-068
TXN-000666,2024-05-24,136,5438,1073,4,422.86,0,Debit Card,EMP-042
